0|1:0.499162 2:0.5025640000000001 3:0.4993879999999991 4:0.49980199999999975 5:0.5002099999999996 6:0.4997239999999998 7:0.5002300000000003 8:0.5006559999999999 9:0.5004259999999999 10:0.5000020000000006 11:0.5001799999999996 12:0.4993720000000003 13:0.4985919999999999 14:0.49880199999999975 15:0.4984099999999995 16:0.46577199999999974 17:0.2371699999999999 18:0.053757999999999986 19:0.005894 20:0.0012 
4|1:0.499162 2:0.323954 3:0.2724460000000001 4:0.24949400000000008 5:0.23766200000000012 6:0.232908 7:0.23143799999999973 8:0.23298599999999958 9:0.23668799999999982 10:0.24266599999999974 11:0.251354 12:0.26075200000000026 13:0.26867200000000013 14:0.28288 15:0.28948999999999997 16:0.2803180000000003 17:0.15576199999999985 18:0.03318999999999999 19:0.004212 20:0.0011 
8|1:0.499162 2:0.20171000000000006 3:0.14234200000000014 4:0.1245319999999999 5:0.11804800000000014 6:0.11617999999999998 7:0.11658000000000004 8:0.11876199999999998 9:0.12224400000000002 10:0.127734 11:0.13477599999999998 12:0.14403200000000002 13:0.15388200000000007 14:0.16857 15:0.17799800000000013 16:0.1754899999999999 17:0.10788399999999995 18:0.022044 19:0.0029460000000000003 20:0.0009 
12|1:0.499162 2:0.13304400000000005 3:0.086306 4:0.07615000000000006 5:0.07427800000000002 6:0.07424799999999994 7:0.07519199999999998 8:0.07718600000000009 9:0.07934200000000002 10:0.08332599999999997 11:0.08921999999999997 12:0.09848400000000006 13:0.10742 14:0.12202600000000001 15:0.13115200000000005 16:0.13331600000000002 17:0.09048399999999997 18:0.02028199999999999 19:0.0029500000000000004 20:0.0013 
16|1:0.499162 2:0.09461999999999997 3:0.061812000000000034 4:0.05817600000000001 5:0.05843200000000006 6:0.05892999999999992 7:0.06010599999999997 8:0.0615 9:0.062908 10:0.06572599999999995 11:0.07137600000000002 12:0.07896999999999996 13:0.08898199999999999 14:0.10445799999999995 15:0.11287999999999998 16:0.11977599999999994 17:0.08706800000000002 18:0.017698 19:0.0032640000000000004 20:0.0016 
20|1:0.499162 2:0.07040800000000001 3:0.05111000000000004 4:0.05098399999999997 5:0.051920000000000056 6:0.052786 7:0.05362999999999998 8:0.055058 9:0.055967999999999955 10:0.058446000000000026 11:0.06327200000000002 12:0.07107599999999997 13:0.08046600000000009 14:0.09690799999999991 15:0.10757200000000008 16:0.11755999999999991 17:0.08924599999999999 18:0.018822 19:0.003474 20:0.0016 
24|1:0.499162 2:0.05662799999999999 3:0.045939999999999995 4:0.04846600000000001 5:0.04909799999999999 6:0.050212000000000034 7:0.05104399999999993 8:0.052184000000000036 9:0.052831999999999976 10:0.055220000000000054 11:0.05942000000000008 12:0.06748399999999996 13:0.07694999999999995 14:0.09503800000000003 15:0.10478600000000005 16:0.11270599999999989 17:0.08920800000000005 18:0.019536 19:0.003686 20:0.0016 
28|1:0.499162 2:0.047265999999999996 3:0.04429199999999994 4:0.047400000000000025 5:0.04801599999999998 6:0.04937 7:0.05004399999999996 8:0.05098000000000002 9:0.05147800000000001 10:0.053894000000000004 11:0.057892000000000055 12:0.06580599999999995 13:0.07613199999999996 14:0.09545999999999995 15:0.10578800000000013 16:0.11547399999999988 17:0.0908040000000001 18:0.019350000000000003 19:0.00379 20:0.0017 
32|1:0.499162 2:0.04206399999999994 3:0.04354200000000001 4:0.04750600000000002 5:0.04804399999999999 6:0.049488 7:0.04995599999999996 8:0.051168 9:0.05157000000000008 10:0.05407399999999997 11:0.05766199999999995 12:0.06553599999999993 13:0.076904 14:0.0961639999999999 15:0.10746200000000006 16:0.11775799999999988 17:0.09411000000000005 18:0.020196 19:0.0038940000000000003 20:0.0017 
36|1:0.499162 2:0.03969199999999999 3:0.043722 4:0.04756999999999997 5:0.04855799999999993 6:0.04980199999999996 7:0.05055599999999999 8:0.05177399999999997 9:0.052090000000000004 10:0.05439000000000002 11:0.058302000000000055 12:0.06611199999999995 13:0.077452 14:0.09690400000000005 15:0.10977000000000013 16:0.12059399999999987 17:0.09806400000000011 18:0.021353999999999984 19:0.0038940000000000003 20:0.0017 
40|1:0.499162 2:0.037894 3:0.04427199999999996 4:0.04804200000000002 5:0.04945199999999997 6:0.05086000000000003 7:0.051390000000000054 8:0.05263800000000001 9:0.052875999999999986 10:0.055023999999999955 11:0.05893000000000005 12:0.06655400000000004 13:0.07850999999999995 14:0.09863800000000003 15:0.11244199999999999 16:0.12400799999999985 17:0.09856200000000004 18:0.022301999999999992 19:0.004 20:0.0018 
44|1:0.499162 2:0.036895999999999984 3:0.04556000000000003 4:0.04902199999999996 5:0.05016599999999999 6:0.051445999999999985 7:0.05211600000000003 8:0.05338399999999999 9:0.053619999999999966 10:0.05545399999999996 11:0.05984199999999999 12:0.06758999999999997 13:0.07994799999999995 14:0.10054599999999997 15:0.11389400000000001 16:0.12622999999999995 17:0.10028600000000011 18:0.022025999999999997 19:0.0037879999999999997 20:0.0018 
48|1:0.499162 2:0.03638799999999996 3:0.04582199999999997 4:0.050427999999999966 5:0.051568 6:0.052732000000000015 7:0.05350599999999997 8:0.05469599999999994 9:0.05502400000000002 10:0.05698599999999999 11:0.060892000000000016 12:0.06894400000000006 13:0.082044 14:0.10202199999999996 15:0.116132 16:0.1269139999999998 17:0.10407000000000007 18:0.021668000000000003 19:0.0037879999999999997 20:0.0019 
52|1:0.499162 2:0.03589599999999998 3:0.04641999999999999 4:0.05042599999999998 5:0.05176199999999996 6:0.05305000000000002 7:0.05391199999999998 8:0.054776 9:0.05539800000000005 10:0.057481999999999964 11:0.06116600000000003 12:0.06895199999999999 13:0.0830399999999999 14:0.10300600000000001 15:0.11762199999999996 16:0.12708999999999998 17:0.1030740000000001 18:0.022112000000000003 19:0.0038940000000000003 20:0.0018 
56|1:0.499162 2:0.03619999999999997 3:0.04696199999999998 4:0.051231999999999965 5:0.0528299999999999 6:0.05406199999999997 7:0.054607999999999976 8:0.05589200000000002 9:0.05647599999999998 10:0.058785999999999936 11:0.06236200000000001 12:0.07011200000000006 13:0.08403800000000007 14:0.10517800000000002 15:0.12007400000000004 16:0.12951799999999997 17:0.10488400000000006 18:0.02326399999999999 19:0.004 20:0.0018 
