0|1:0.49915399999999993 2:0.5000100000000001 3:0.49991600000000036 4:0.49961200000000083 5:0.4990679999999999 6:0.4992500000000001 7:0.499226 8:0.4990000000000003 9:0.49916200000000005 10:0.4993420000000001 11:0.49921799999999983 12:0.4997299999999999 13:0.4976300000000003 14:0.49929800000000035 15:0.4963420000000001 16:0.4604179999999999 17:0.23771200000000026 18:0.05357600000000002 19:0.0054719999999999994 20:0.0012 
4|1:0.49915399999999993 2:0.322196 3:0.26713600000000026 4:0.24644199999999983 5:0.23547999999999988 6:0.2295499999999997 7:0.22817999999999944 8:0.2295819999999997 9:0.2331879999999995 10:0.2392819999999997 11:0.24803999999999976 12:0.25699800000000006 13:0.26715599999999995 14:0.2782580000000001 15:0.28489599999999976 16:0.28179 17:0.1506919999999998 18:0.034134000000000005 19:0.004106 20:0.0009 
8|1:0.49915399999999993 2:0.198988 3:0.13709200000000005 4:0.12061600000000003 5:0.11470999999999994 6:0.11273999999999994 7:0.1130300000000001 8:0.11529200000000005 9:0.11877000000000008 10:0.12415600000000004 11:0.13086399999999998 12:0.13967800000000008 13:0.14990199999999992 14:0.16310999999999992 15:0.17336600000000005 16:0.18682799999999988 17:0.10181800000000002 18:0.024711999999999998 19:0.0035800000000000003 20:0.0008 
12|1:0.49915399999999993 2:0.130342 3:0.08090400000000006 4:0.07262000000000005 5:0.07090600000000002 6:0.07100600000000006 7:0.07174399999999996 8:0.07326600000000003 9:0.07612799999999999 10:0.07996200000000002 11:0.08512799999999995 12:0.09352999999999996 13:0.10242800000000009 14:0.11718200000000009 15:0.12735999999999995 16:0.1466699999999999 17:0.08467599999999999 18:0.021658000000000007 19:0.0030540000000000003 20:0.0008 
16|1:0.49915399999999993 2:0.0919520000000001 3:0.057875999999999976 4:0.05527399999999995 5:0.05566999999999999 6:0.05598399999999996 7:0.05703200000000004 8:0.05809600000000005 9:0.060229999999999985 10:0.06300800000000001 11:0.06724799999999997 12:0.07511800000000005 13:0.08367399999999994 14:0.10009799999999994 15:0.11072599999999998 16:0.13499399999999995 17:0.07818800000000002 18:0.020014 19:0.003262 20:0.0001 
20|1:0.49915399999999993 2:0.06821000000000002 3:0.04857799999999994 4:0.048528000000000016 5:0.049729999999999976 6:0.05043200000000003 7:0.05122600000000006 8:0.05222599999999997 9:0.053652000000000005 10:0.05589799999999994 11:0.059750000000000025 12:0.067064 13:0.076112 14:0.09324800000000012 15:0.10508200000000016 16:0.13170999999999988 17:0.07847200000000003 18:0.019378 19:0.0033680000000000003 20:0.0 
24|1:0.49915399999999993 2:0.055244 3:0.04344599999999995 4:0.045463999999999956 5:0.047257999999999925 6:0.04801200000000004 7:0.04858599999999999 8:0.04950999999999996 9:0.050676 10:0.05273999999999998 11:0.05647599999999997 12:0.06348600000000001 13:0.07325000000000001 14:0.09099800000000006 15:0.10484400000000012 16:0.1351839999999999 17:0.07880600000000003 18:0.019436 19:0.003684 20:0.0 
28|1:0.49915399999999993 2:0.045758000000000014 3:0.041331999999999924 4:0.04442399999999996 5:0.046308 6:0.04700199999999998 7:0.047570000000000015 8:0.04856800000000004 9:0.05000600000000002 10:0.05174799999999994 11:0.055017999999999935 12:0.06133399999999998 13:0.07207800000000002 14:0.09102600000000007 15:0.10569000000000002 16:0.13805199999999992 17:0.08066200000000001 18:0.020414 19:0.00421 20:0.0 
32|1:0.49915399999999993 2:0.03959000000000001 3:0.041091999999999976 4:0.04478399999999997 5:0.04632200000000002 6:0.04707399999999995 7:0.04761399999999999 8:0.048597999999999954 9:0.049837999999999945 10:0.05152199999999997 11:0.05497799999999997 12:0.06195400000000004 13:0.07195399999999996 14:0.09161200000000005 15:0.10733800000000004 16:0.14131199999999997 17:0.08518600000000004 18:0.020804000000000003 19:0.004104 20:0.0 
36|1:0.49915399999999993 2:0.03667400000000004 3:0.041265999999999955 4:0.044818 5:0.046662 6:0.04722400000000003 7:0.04780599999999996 8:0.04880800000000001 9:0.05011800000000002 10:0.05173799999999997 11:0.054841999999999974 12:0.06188799999999994 13:0.07245400000000002 14:0.09221400000000003 15:0.10934600000000005 16:0.14378799999999992 17:0.085162 18:0.021802000000000002 19:0.004 20:0.0 
40|1:0.49915399999999993 2:0.035605999999999985 3:0.041088 4:0.045141999999999995 5:0.04708799999999999 6:0.04778599999999998 7:0.04822999999999999 8:0.04919600000000001 9:0.050503999999999924 10:0.05222600000000003 11:0.055145999999999966 12:0.062118 13:0.07315600000000003 14:0.09364200000000018 15:0.11121199999999999 16:0.1461739999999999 17:0.08749000000000007 18:0.023062000000000006 19:0.004 20:0.0001 
